source,title,doi,pmid,link,internal_id,"success,pdf_path",success,pdf_path
Scopus,Phase I study in advanced cancer patients of a diversified prime-and-boost vaccination protocol using recombinant vaccinia virus and recombinant nonreplicating avipox virus to elicit anti-carcinoembryonic antigen immune responses,10.1200/JCO.2000.18.23.3964,,https://doi.org/10.1200/JCO.2000.18.23.3964,6b6a5269-a1cb-ac25-0473-f867231367e0f2a246db,,False,
Scopus,Farnesylation of nonpeptidic thiol compounds by protein farnesyltransferase,10.1021/bi002237d,,https://doi.org/10.1021/bi002237d,3a252eb8-9459-742f-c6af-4db9e65f7f4e6f91a6a8,,False,
Scopus,Tigerinins: Novel Antimicrobial Peptides from the Indian Frog Rana tigerina,10.1074/jbc.M006615200,,https://doi.org/10.1074/jbc.M006615200,55115811-8d10-2d1c-ebb2-fa4921ce3bc518c2ca0f,,True,data/literature_data/scopus/55115811-8d10-2d1c-ebb2-fa4921ce3bc518c2ca0f.pdf
Scopus,"Ponericins, New Antibacterial and Insecticidal Peptides from the Venom of the Ant Pachycondyla goeldii",10.1074/jbc.M100216200,,https://doi.org/10.1074/jbc.M100216200,1af7893d-a1aa-5c9d-5322-a36e9f887d528745df2c,,True,data/literature_data/scopus/1af7893d-a1aa-5c9d-5322-a36e9f887d528745df2c.pdf
Scopus,Discovery of new human β-defensins using a genomics-based approach,10.1016/S0378-1119(00)00569-2,,https://doi.org/10.1016/S0378-1119(00)00569-2,b7e8b0c0-22a0-7054-b211-523aafaf07c8e4e375e6,,False,
Scopus,An expedient synthesis of the amide analog of the potent antifungal lipopeptidolactone FR901469,10.1016/S0040-4039(00)02047-5,,https://doi.org/10.1016/S0040-4039(00)02047-5,9fd55721-6043-3ca6-94da-15d5b7ba69ff2c7a0b58,,False,
Scopus,Characterization of the mRNA capping apparatus of Candida albicans,10.1074/jbc.M006072200,,https://doi.org/10.1074/jbc.M006072200,2f486dbe-d1c1-c99f-cf73-2d8bdec84a02b0f20364,,True,data/literature_data/scopus/2f486dbe-d1c1-c99f-cf73-2d8bdec84a02b0f20364.pdf
Scopus,"A fibronectin fragment inhibits tumor growth, angiogenesis, and metastasis",10.1073/pnas.98.2.620,,https://doi.org/10.1073/pnas.98.2.620,fa85d648-cc93-0aaa-9a02-dbee5105384de0c8c88a,,False,
Scopus,"Mucosal delivery of a respiratory syncytial virus CTL peptide with enterotoxin-based adjuvants elicits protective, immunopathogenic, and immunoregulatory antiviral CD8+ T cell responses",10.4049/jimmunol.166.2.1106,,https://doi.org/10.4049/jimmunol.166.2.1106,a9fa199e-9f15-5347-e63f-860a91e4e5aea6e11424,,False,
Scopus,Substantial differences in specificity of HIV-specific cytotoxic T cells in acute and chronic HIV infection,10.1084/jem.193.2.181,,https://doi.org/10.1084/jem.193.2.181,461306b7-3602-5d8f-c77d-85d7d50fdcafb19b7259,,False,
Scopus,Mode of action of an antiviral peptide from HIV-1. Inhibition at a post-lipid mixing stage,10.1074/jbc.M004113200,,https://doi.org/10.1074/jbc.M004113200,a9db5241-2a98-4ea7-d001-740dcb5612d9e7fd046b,,False,
Scopus,The phagosome proteome: Insight into phagosome functions,10.1083/jcb.152.1.165,,https://doi.org/10.1083/jcb.152.1.165,57b65f7f-f8df-501c-a362-37a395ee655a2c55940c,,False,
Scopus,Bacillomycin D: An iturin with antifungal activity against Aspergillus flavus,10.1046/j.1365-2672.2001.01290.x,,https://doi.org/10.1046/j.1365-2672.2001.01290.x,7bbcaa66-e2b8-db9c-65b4-157e18c6267744c62639,,False,
Scopus,Characterization of CD8+ cytotoxic T lymphocyte/tumor cell interactions reflecting recognition of an endogenously expressed murine wild-type p53 determinant,10.1007/s002620000156,,https://doi.org/10.1007/s002620000156,16a03669-376a-3adf-83ec-2809b2536a4e4c4bd953,,False,
Scopus,The cystine knot motif in toxins and implications for drug design,10.1016/S0041-0101(00)00160-4,,https://doi.org/10.1016/S0041-0101(00)00160-4,24acbe65-e1d9-25a1-86d3-6fd5cef5f505783347f4,,False,
Scopus,The antibacterial arm of the Drosophila innate immune response requires an IκB kinase,10.1101/gad.856901,,https://doi.org/10.1101/gad.856901,324c6bd3-0930-6add-5c51-ecd4f7782fa55afa7794,,False,
Scopus,Human Neutrophil Peptides in Plasma and Bronchoalveolar Lavage Fluid from Patients with Active Pulmonary Tuberculosis,10.11261/iryo1946.55.223,,https://doi.org/10.11261/iryo1946.55.223,19dd00d0-82c5-a6c7-64a8-f4fbde08d889deb2ae94,,False,
Scopus,In vitro effect of thymosin-α1 and interferon-α on Th1 and Th2 cytokine synthesis in patients with chronic hepatitis C,10.1046/j.1365-2893.2001.00285.x,,https://doi.org/10.1046/j.1365-2893.2001.00285.x,da4e119d-ce87-6487-53eb-d0fcbd80e6595d878fa6,,False,
Scopus,Characterization of heat shock protein 110 and glucose-regulated protein 170 as cancer vaccines and the effect of fever-range hyperthermia on vaccine activity,10.4049/jimmunol.166.1.490,,https://doi.org/10.4049/jimmunol.166.1.490,b868a995-372a-cc62-f7cb-4c18546d2dcad6722c3a,,False,
Scopus,"Isolation and Characterization of Human β-Defensin-3, a Novel Human Inducible Peptide Antibiotic",10.1074/jbc.M008557200,,https://doi.org/10.1074/jbc.M008557200,184381f7-a202-9134-2f17-17518ab827926edc5ba0,,True,data/literature_data/scopus/184381f7-a202-9134-2f17-17518ab827926edc5ba0.pdf
Scopus,"Characterization of Histatin 5 with Respect to Amphipathicity, Hydrophobicity, and Effects on Cell and Mitochondrial Membrane Integrity Excludes a Candidacidal Mechanism of Pore Formation",10.1074/jbc.M008229200,,https://doi.org/10.1074/jbc.M008229200,7f98edc6-b281-2e55-8f1a-4a62fea4ffd2741dcea9,,False,
Scopus,Effect of amino acid substitutions in conserved residues in the leader peptide on biosynthesis of the lantibiotic mutacin II,10.1016/S0378-1097(00)00565-6,,https://doi.org/10.1016/S0378-1097(00)00565-6,081ebcab-fe86-4547-5457-13c9dac8163c40bf27bb,,False,
Scopus,"A new approach to the epimeric analogue of cyclic peptides: Epimerisation via oxazoles of RA-VII, an anti-tumour bicyclic hexapeptide from Rubia plants",10.1016/S0040-4039(00)02279-6,,https://doi.org/10.1016/S0040-4039(00)02279-6,3ac71c73-0208-9334-bb2c-282b8309f4840ea45eab,,False,
Scopus,Induction of cytomegalovirus (CMV)-specific T-cell responses using dendritic cells pulsed with CMV antigen: A novel culture system free of live CMV virions,10.1182/blood.V97.4.994,,https://doi.org/10.1182/blood.V97.4.994,488e750d-8ef7-7789-8875-db60dc53db37cb8cd7a6,,False,
Scopus,Substrate specificity of the integral membrane protease OmpT determined by spatially addressed peptide libraries,10.1021/bi0014195,,https://doi.org/10.1021/bi0014195,95563bf7-c1a2-103d-a655-c532cdb979dbd8dba282,,False,
Scopus,Insect immunity. Constitutive expression of a cysteine-rich antifungal and a linear antibacterial peptide in a termite insect,10.1074/jbc.M002998200,,https://doi.org/10.1074/jbc.M002998200,c5f6b281-7940-e10b-d8e4-ec140e72871dadd8544d,,True,data/literature_data/scopus/c5f6b281-7940-e10b-d8e4-ec140e72871dadd8544d.pdf
Scopus,Cholesterol attenuates the interaction of the antimicrobial peptide gramicidin S with phospholipid bilayer membranes,10.1016/S0005-2736(00)00337-0,,https://doi.org/10.1016/S0005-2736(00)00337-0,0e7997aa-ff72-06ee-0808-0614947b700f83efb2fc,,False,
Scopus,Interaction of the antimicrobial peptide gramicidin S with dimyristoyl-phosphatidylcholine bilayer membranes: A densitometry and sound velocimetry study,10.1016/S0005-2736(00)00376-X,,https://doi.org/10.1016/S0005-2736(00)00376-X,dfd29f16-7d39-af97-b9fc-996a709be38eda0cbd08,,False,
Scopus,Is salivary histatin 5 a metallopeptide?,10.1016/S0167-4838(00)00265-X,,https://doi.org/10.1016/S0167-4838(00)00265-X,3bb8a39b-43d5-9f65-81fe-0f30ec57ec2d3227a214,,False,
Scopus,Preliminary cryocrystallography analysis of an eumenine mastoparan toxin isolated from the venom of the wasp Anterhynchium flavomarginatum micado,10.1016/S0167-4838(00)00192-8,,https://doi.org/10.1016/S0167-4838(00)00192-8,9002d689-7892-f1b6-0ed0-d8464e63c56dcf893b18,,False,
Scopus,The viral transmembrane superfamily: Possible divergence of Arenavirus and Filovirus glycoproteins from a common RNA virus ancestor,10.1186/1471-2180-1-1,,https://doi.org/10.1186/1471-2180-1-1,e2e8a98c-8b83-5a74-b111-0aeb419b15677ae56684,,True,data/literature_data/scopus/e2e8a98c-8b83-5a74-b111-0aeb419b15677ae56684.pdf
Scopus,Protein design of an HIV-1 entry inhibitor,10.1126/science.1057453,,https://doi.org/10.1126/science.1057453,43bac827-192d-355a-fc83-159920b04bd70cd99eba,,False,
Scopus,Identification of three non-vntr MUC1-derived HLA-A*0201-restricted T-cell epitopes that induce protective anti-tumor immunity in HLA-A2/kb-transgenic mice,10.1002/1097-0215(200002)9999:9999<::AID-IJC1051>3.0.CO;2-Z,,https://doi.org/10.1002/1097-0215(200002)9999:9999<::AID-IJC1051>3.0.CO;2-Z,f7392d7a-d038-19a4-1907-f30e7edc6fb71752b894,,True,data/literature_data/scopus/f7392d7a-d038-19a4-1907-f30e7edc6fb71752b894.pdf
Scopus,"Implication of the proprotein convertases furin, PC5 and PC7 in the cleavage of surface glycoproteins of Hong Kong, Ebola and respiratory syncytial viruses: A comparative analysis with fluorogenic peptides",10.1042/0264-6021:3530537,,https://doi.org/10.1042/0264-6021:3530537,65276d76-2db1-2019-d71e-2622204a5fb9a12c41d5,,False,
Scopus,Molecular models of N-Benzyladriamycin-14-valerate (AD 198) in complex with the phorbol ester-binding C1b domain of protein kinase C-δ,10.1021/jm000289v,,https://doi.org/10.1021/jm000289v,95dd34a8-0ace-75bc-dc38-a4cfc5f29295c3c4ca54,,False,
Scopus,The GATA factor Serpent is required for the onset of the humoral immune response in Drosophila embryos,10.1073/pnas.061230198,,https://doi.org/10.1073/pnas.061230198,e26747d7-6772-5456-8964-f08f221e884c2381b58f,,False,
Scopus,"Platinum(IV) complexes with dipeptide. X-ray crystal structure, 195Pt NMR spectra, and their inhibitory glucose metabolism activity in Candida albicans",10.1021/ic000686w,,https://doi.org/10.1021/ic000686w,21a39124-6aa3-96d2-efa3-10b3414b5ca8b696d9a1,,False,
Scopus,A PhoP/PhoQ-induced Lipase (PagL) that Catalyzes 3-O-Deacylation of Lipid A Precursors in Membranes of Salmonella typhimurium,10.1074/jbc.M010730200,,https://doi.org/10.1074/jbc.M010730200,cbeedb9c-5029-fffe-1746-5eee202b1278cafa9434,,True,data/literature_data/scopus/cbeedb9c-5029-fffe-1746-5eee202b1278cafa9434.pdf
Scopus,"High pressure increases bactericidal activity and spectrum of lactoferrin, lactoferricin and nisin",10.1016/S0168-1605(00)00485-2,,https://doi.org/10.1016/S0168-1605(00)00485-2,c09139b3-5281-01ac-9386-10469397ff75e9782f33,,False,
Scopus,Innate immunity: Ancient system gets new respect,10.1126/science.291.5511.2068,,https://doi.org/10.1126/science.291.5511.2068,b63eebc2-cfde-5f46-0bfb-ae498cf9fb80d0800aac,,False,
Scopus,"A New Mouse Liver-specific Gene, Encoding a Protein Homologous to Human Antimicrobial Peptide Hepcidin, Is Overexpressed during Iron Overload",10.1074/jbc.M008923200,,https://doi.org/10.1074/jbc.M008923200,d0f2fd86-a549-56db-fbad-1b03148a6466080b40c4,,True,data/literature_data/scopus/d0f2fd86-a549-56db-fbad-1b03148a6466080b40c4.pdf
Scopus,"Hepcidin, a Urinary Antimicrobial Peptide Synthesized in the Liver",10.1074/jbc.M008922200,,https://doi.org/10.1074/jbc.M008922200,1ce18441-601d-6b08-5b97-5d0490c41681ae7012cd,,False,
Scopus,Antiviral cytotoxic T cells cross-reactively recognize disparate peptide determinants from related viruses but ignore more similar self- and foreign determinants,10.4049/jimmunol.166.6.3820,,https://doi.org/10.4049/jimmunol.166.6.3820,14bcabb4-5df4-0a46-ce9e-4a78d9ea7d205c8d8271,,False,
Scopus,The antibacterial peptide pyrrhocoricin inhibits the ATPase actions of DnaK and prevents chaperone-assisted protein folding,10.1021/bi002656a,,https://doi.org/10.1021/bi002656a,1729a95e-8278-155e-6224-b79d941d0f803e414ae6,,False,
Scopus,"Synthesis of methyl 3-amino-2-hydroxy-4-phenylbutanoates, important core intermediates for peptide mimics possessing biological activities",10.1016/S0040-4039(01)00120-4,,https://doi.org/10.1016/S0040-4039(01)00120-4,2b191f53-1e06-fe23-221d-15c0992e905b606b2818,,False,
Scopus,Purification of novel peptide antibiotics from human milk,10.1016/S0378-4347(00)00516-8,,https://doi.org/10.1016/S0378-4347(00)00516-8,2e958c5f-2c6c-e3ef-f4b7-a8670c566aa52e489951,,False,
Scopus,Lactoferricin B causes depolarization of the cytoplasmic membrane of Escherichia coli ATCC 25922 and fusion of negatively charged liposomes,10.1016/S0014-5793(01)02233-5,,https://doi.org/10.1016/S0014-5793(01)02233-5,aac27e9c-6dbb-e585-be1f-cdbea474d8bf4becbbc2,,False,
Scopus,"Effect of magainin, class L, and class A amphipathic peptides on fatty acid spin labels in lipid bilayers",10.1016/S0005-2736(00)00379-5,,https://doi.org/10.1016/S0005-2736(00)00379-5,76bbf063-8af3-8086-37fb-058e2447181f63285770,,False,
Scopus,"Pursuit of optimal carbohydrate-based anticancer vaccines: Preparation of a multiantigenic unimolecular glycopeptide containing the Tn, MBr1, and Lewisy antigens",10.1021/ja002779i,,https://doi.org/10.1021/ja002779i,dfc22c2d-436c-748c-7a7a-f43ec8aa93c3f36c14e7,,False,
Scopus,An antimicrobial peptide gene found in the male reproductive system of rats,10.1126/science.1056545,,https://doi.org/10.1126/science.1056545,2ad98cbe-293d-23b2-fb02-4ff190199d648ee57225,,False,
Scopus,Dual Role of GdmH in Producer Immunity and Secretion of the Staphylococcal Lantibiotics Gallidermin and Epidermin,10.1128/AEM.67.3.1380-1383.2001,,https://doi.org/10.1128/AEM.67.3.1380-1383.2001,f88f8d2b-8a90-f94d-261b-fccc0ad2b938951e997f,,False,
Scopus,Heterobifunctional ligands: Practical chemoenzymatic synthesis of a cell adhesive glycopeptide that interacts with both selectins and integrins,10.1021/jm000295r,,https://doi.org/10.1021/jm000295r,6ef49371-5cdb-e436-7c81-648340e076e551cd9302,,False,
Scopus,Characterization of hepatitis C virus core-specific immune responses primed in rhesus macaques by a nonclassical ISCOM vaccine,10.4049/jimmunol.166.5.3589,,https://doi.org/10.4049/jimmunol.166.5.3589,81387bfb-7383-6731-40fd-028791ceb4cf5aee57bd,,False,
Scopus,Stereoselective preparation of protected thymine polyoxin C and approaches towards synthesis of its C2′-modified analogues,10.1002/1099-0690(200103)2001:6<1105::AID-EJOC1105>3.0.CO;2-K,,https://doi.org/10.1002/1099-0690(200103)2001:6<1105::AID-EJOC1105>3.0.CO;2-K,aadb7fed-13f9-b538-322e-b801d26d83f475e6ee9f,,False,
Scopus,Novel peptide conjugates for tumor-specific chemotherapy,10.1021/jm001065f,,https://doi.org/10.1021/jm001065f,f5f8ba13-c3bf-a1b9-eaaa-005045abb22528c46f00,,False,
Scopus,Biphasic cytotoxic mechanism of extracellular ATP on U-937 human histiocytic leukemia cells: Involvement of adenosine generation,10.1016/S0167-4889(01)00069-6,,https://doi.org/10.1016/S0167-4889(01)00069-6,224e9224-1963-b309-0c93-1180d491a5e17795013e,,False,
Scopus,Generation of cytotoxic T cell responses to an HLA-A24 restricted epitope peptide derived from wild-type p53,10.1054/bjoc.2000.1715,,https://doi.org/10.1054/bjoc.2000.1715,6d535647-4f77-f677-b08d-e5c76980418e767f2acb,,True,data/literature_data/scopus/6d535647-4f77-f677-b08d-e5c76980418e767f2acb.pdf
Scopus,"Determination of the disulfide structure of sillucin, a highly knotted, cysteine-rich peptide, by cyanylation/cleavage mass mapping",10.1021/bi002229x,,https://doi.org/10.1021/bi002229x,048912d1-1325-1180-d694-521f427eb6485e4324cb,,False,
Scopus,Binding of nucleotides to nucleoside diphosphate kinase: A calorimetric study,10.1021/bi002432s,,https://doi.org/10.1021/bi002432s,f7b0dc7d-9921-1eb0-da23-5e30c9a5657715077130,,False,
Scopus,Peroxisome proliferator-activated receptor γ ligands suppress the transcriptional activation of cyclooxygenase-2. Evidence for involvement of activator protein-1 and CREB-binding protein/p300,10.1074/jbc.M007237200,,https://doi.org/10.1074/jbc.M007237200,ca65cab3-5e17-692c-0aa2-7098241ec50b8af65b28,,True,data/literature_data/scopus/ca65cab3-5e17-692c-0aa2-7098241ec50b8af65b28.pdf
Scopus,"Three-dimensional structure of RTD-1, a cyclic antimicrobial defensin from rhesus macaque leukocytes",10.1021/bi002028t,,https://doi.org/10.1021/bi002028t,de3a8ce8-dea7-831c-19a1-bd0e6a9c25f287362eb6,,False,
Scopus,Autologous antileukemic immune response induced by chronic lymphocytic leukemia B cells expressing the CD40 ligand and interleukin 2 transgenes,10.1089/104303401300057360,,https://doi.org/10.1089/104303401300057360,285b4cc4-a065-30b6-1ee8-44436dc66f46ae09d135,,False,
Scopus,A novel heterodimeric antimicrobial peptide from the tree-frog Phyllomedusa distincta,10.1016/S0014-5793(01)02324-9,,https://doi.org/10.1016/S0014-5793(01)02324-9,1840741e-37ad-a22e-9db7-4c92ff74c53e1417414a,,False,
Scopus,The NMR structure of human β-defensin-2 reveals a novel α-helical segment,10.1021/bi002519d,,https://doi.org/10.1021/bi002519d,e4dc31c6-fde0-b4e7-94f5-23c50a0b8fe94e961004,,False,
Scopus,Synthesis of peptide-diazeniumdiolate conjugates: Towards enzyme activated antitumor agents,10.1016/S0040-4039(01)00263-5,,https://doi.org/10.1016/S0040-4039(01)00263-5,75e6bd5a-79e5-a3f9-163c-baad055f9c2b44288162,,False,
Scopus,Antimicrobial peptides: Properties and applicability,10.1515/BC.2001.072,,https://doi.org/10.1515/BC.2001.072,942d10d0-7153-bd46-2cb7-0b1bdf50f32f3bfed40b,,False,
Scopus,Synthesis and biological evaluation of pseudostellarin B,10.1016/S0014-827X(01)01031-X,,https://doi.org/10.1016/S0014-827X(01)01031-X,cbd7d5d9-7339-a019-2dea-d8154d5b67c17ca68eb0,,False,
Scopus,Multiple antigen-specific processing pathways for activating naive CD8+ T cells in vivo,10.4049/jimmunol.166.7.4355,,https://doi.org/10.4049/jimmunol.166.7.4355,d5f7bfe2-18c0-a81a-d071-2c61c54bfeed2453ee71,,False,
Scopus,Mannan Mucin-1 Peptide Immunization: Influence of Cyclophosphamide and the Route of Injection,10.1097/00002371-200103000-00012,,https://doi.org/10.1097/00002371-200103000-00012,866d74c0-f2f8-ca52-0eb5-6b7285af8573bfb5fb70,,False,
Scopus,Splitting of infrared bands of mononucleotides in aqueous solution,10.1016/S0022-2860(00)00816-4,,https://doi.org/10.1016/S0022-2860(00)00816-4,75af2b9a-a63b-2d92-1a9e-ca79a77a186a0ad0e053,,False,
Scopus,"The effect of cyclization of magainin 2 and melittin analogues on structure, function, and model membrane interactions: Implication to their mode of action",10.1021/bi0026066,,https://doi.org/10.1021/bi0026066,976da6ef-b7a0-f0c9-41dc-57d20f4124f3a986f675,,False,
Scopus,Membrane activity of the peptide antibiotic clavanin and the importance of its glycine residues,10.1021/bi0028136,,https://doi.org/10.1021/bi0028136,dcc3aa9e-cb30-7dc5-0845-2c007973168a641bad0a,,False,
Scopus,Adrenomedullin inhibits hypoxic cell death by upregulation of Bcl-2 in endometrial cancer cells: A possible promotion mechanism for tumour growth,10.1038/sj.onc.1204422,,https://doi.org/10.1038/sj.onc.1204422,38fb5429-81e9-5413-812f-7f8613b794c6259b4afd,,False,
Scopus,The 1.8-Å Crystal Structure of a Matrix Metalloproteinase 8-Barbiturate Inhibitor Complex Reveals a Previously Unobserved Mechanism for Collagenase Substrate Recognition,10.1074/jbc.M007475200,,https://doi.org/10.1074/jbc.M007475200,d68b2e35-b1fa-e966-8534-4350c38c0f140ff9396f,,True,data/literature_data/scopus/d68b2e35-b1fa-e966-8534-4350c38c0f140ff9396f.pdf
Scopus,Progress in human tumour immunology and immunotherapy,10.1038/35077246,,https://doi.org/10.1038/35077246,79f7b587-ba52-de10-bd39-d0415a93020ffa161910,,False,
Scopus,"Characterization of rat LANCL1, a novel member of the lanthionine synthetase C-like protein family, highly expressed in testis and brain",10.1016/S0378-1119(01)00463-2,,https://doi.org/10.1016/S0378-1119(01)00463-2,5c6682e2-9d4b-9210-c4cb-5aedaa8f8cb9791662ae,,False,
Scopus,Design of Gram-negative selective antimicrobial peptides,10.1021/bi0100384,,https://doi.org/10.1021/bi0100384,1afb93e3-bac0-ceb8-8dfd-694d1c4eb08a4a6b5dd3,,False,
Scopus,Thermodynamics of peptide inhibitor binding to hiv-1 gp41,10.1021/bi010085w,,https://doi.org/10.1021/bi010085w,2f155edb-3d00-9a62-4c1a-4076c15444fca27d59d4,,False,
Scopus,Staphylococcus aureus resistance to human defensins and evasion of neutrophil killing via the novel virulence factor MprF is based on modification of membrane lipids with L-lysine,10.1084/jem.193.9.1067,,https://doi.org/10.1084/jem.193.9.1067,7fd176bc-f164-b0d2-8ed4-b6dffe34326927500d6a,,False,
Scopus,Isolation and characterization of four bactericidal domains in the bovine β-lactoglobulin,10.1016/S0304-4165(01)00116-7,,https://doi.org/10.1016/S0304-4165(01)00116-7,213615dd-de48-055b-7fb4-77387ef46308d56737ae,,False,
Scopus,Analysis of antimicrobial peptide interactions with hybrid bilayer membrane systems using surface plasmon resonance,10.1016/S0005-2736(01)00303-0,,https://doi.org/10.1016/S0005-2736(01)00303-0,32c750d8-239c-dd56-1d77-3fd30f8b8f7b0382829d,,False,
Scopus,Nucleotide sequence and expression of rat β-defensin-1: Its significance in diabetic rodent models,10.1159/000045961,,https://doi.org/10.1159/000045961,d2ec7a73-60bc-4f1e-4014-1a30bcfe962e5da8792e,,False,
Scopus,"The efficacy of the antibacterial peptide, pyrrhocoricin, is finely regulated by its amino acid residues and active domains",10.1023/A:1016200307296,,https://doi.org/10.1023/A:1016200307296,8b6eeb61-f642-ab3e-d1c7-36982f5b1a769ac6e2c2,,False,
Scopus,Biophysical studies of a transmembrane peptide derived from the T cell antigen receptor,10.1023/A:1016204408204,,https://doi.org/10.1023/A:1016204408204,608a3da7-d92d-3cc9-53d9-25465184e50d12ae0e47,,False,
Scopus,Induction of Laccase Activity in Rhizoctonia solani by Antagonistic Pseudomonas fluorescens Strains and a Range of Chemical Treatments,10.1128/AEM.67.5.2088-2094.2001,,https://doi.org/10.1128/AEM.67.5.2088-2094.2001,c5a8e2a1-3935-9e56-7129-d20fa16ba7ee80820da5,,False,
Scopus,HIV fusion and its inhibition,10.1016/S0166-3542(01)00130-9,,https://doi.org/10.1016/S0166-3542(01)00130-9,290fc993-b8ee-66cb-a9c9-135961c6c9039856c27a,,False,
Scopus,A review of the genotoxicity of marketed pharmaceuticals,10.1016/S1383-5742(01)00055-2,,https://doi.org/10.1016/S1383-5742(01)00055-2,8ecc52cf-a8e3-0167-4a3b-8efd75bc2ad7212d2cd4,,False,
Scopus,"Possible antimicrobial compounds from the pouch of the koala, Phascolarctos cinereus",10.1023/A:1016257920016,,https://doi.org/10.1023/A:1016257920016,3ca6375c-3b33-7f4b-07cf-3663c912f237d12f10bc,,False,
Scopus,Pseudodestruxins A and B: New cyclic depsipeptides from the coprophilous fungus Nigrosabulum globosum,10.1021/np000547r,,https://doi.org/10.1021/np000547r,90cf05e6-a37a-3310-70cf-b586bc83a423c65e2f6d,,False,
Scopus,A questionnaire survey on the theory of postoperative infection prophylaxis in gynecology,10.11150/kansenshogakuzasshi1970.75.390,,https://doi.org/10.11150/kansenshogakuzasshi1970.75.390,5603a8dc-54e9-44a7-e84d-171a11c64f6ca0e5f47d,,True,data/literature_data/scopus/5603a8dc-54e9-44a7-e84d-171a11c64f6ca0e5f47d.pdf
Scopus,Preparation of chlorin e6-monoclonal antibody conjugate and its effect for photodynamic therapy,10.1002/jpp.351,,https://doi.org/10.1002/jpp.351,b6825f33-4027-99e3-9dd4-a8c079cb41a2536a806a,,False,
Scopus,Comparison of bronchoalveolar lavage fluid obtained from Mannheimia haemolytica-inoculated calves with and without prior treatment with the selectin inhibitor TBC1269,10.2460/ajvr.2001.62.665,,https://doi.org/10.2460/ajvr.2001.62.665,4c9af79e-947d-05db-a6c7-075a9fed5568e8214ad3,,True,data/literature_data/scopus/4c9af79e-947d-05db-a6c7-075a9fed5568e8214ad3.pdf
Scopus,Peptides as carrier for tumor diagnosis and treatment.,10.2174/1568011013354877,,https://doi.org/10.2174/1568011013354877,f789adf9-6457-c8d5-4fb8-a36cd8a688ad49324a0f,,False,
Scopus,Biochemical and pharmacological investigations of selected cyanobacteria,10.1078/1438-4639-00045,,https://doi.org/10.1078/1438-4639-00045,a4a12dd5-4ad2-46e8-eca1-bbc4f1f8bd2b2323b8d5,,False,
Scopus,The influence of plasma on the disinfecting activity of the new antimicrobial agent N-chlorotaurine-sodium in comparison with chloramine T,10.1211/0022357011775811,,https://doi.org/10.1211/0022357011775811,5747ca1e-3a0b-2e32-2625-8d397fb063e0e1d46abb,,False,
Scopus,Structure and Mechanism of Action of an Indolicidin Peptide Derivative with Improved Activity against Gram-positive Bacteria,10.1074/jbc.M009691200,,https://doi.org/10.1074/jbc.M009691200,8c4fa778-94c8-6d66-acc4-2fba4fef3aed01e622be,,False,
Scopus,Diptericin-like protein: An immune response gene regulated by the anti-bacterial gene induction pathway in Drosophila,10.1016/S0378-1119(01)00515-7,,https://doi.org/10.1016/S0378-1119(01)00515-7,8263735c-fc05-53c6-62d5-0bacdbab456760fcf0d9,,False,
Scopus,"Human cathelicidin, hCAP-18, is processed to the antimicrobial peptide LL-37 by extracellular cleavage with proteinase 3",10.1182/blood.V97.12.3951,,https://doi.org/10.1182/blood.V97.12.3951,e5a654c7-036d-017e-9714-f7ebd15ab883c6a91312,,False,
Scopus,Proteasomes are a target of the anti-tumour drug vinblastine,10.1042/0264-6021:3560835,,https://doi.org/10.1042/0264-6021:3560835,415a2a5e-e424-3f6f-07c1-c96e1c8ba633dab4c530,,False,
Scopus,Proteomic analysis of dendritic cell-derived exosomes: A secreted subcellular compartment distinct from apoptotic vesicles,10.4049/jimmunol.166.12.7309,,https://doi.org/10.4049/jimmunol.166.12.7309,b17c2eab-6c5f-3e02-d3ea-b7edb2b802c098eabce8,,False,
Scopus,Antibacterial effect of protamine in combination with EDTA and refrigeration,10.1016/S0168-1605(01)00428-7,,https://doi.org/10.1016/S0168-1605(01)00428-7,29432a40-15ea-8b02-843a-a6cd6426b13faf8ab086,,False,
Scopus,A novel [60]fullerene amino acid for use in solid-phase peptide synthesis,10.1021/ol015934m,,https://doi.org/10.1021/ol015934m,30ebfa42-befc-47f7-70b6-2c8f35e3674c3e236775,,False,
Scopus,Protein chemistry at membrane interfaces: Non-additivity of electrostatic and hydrophobic interactions,10.1006/jmbi.2001.4684,,https://doi.org/10.1006/jmbi.2001.4684,8bd5f0b7-c6a2-cf7a-9916-387b1201871dcc1bfdac,,False,
Scopus,"Antibiotic activities of peptides, hydrogen peroxide and peroxynitrite in plant defence",10.1016/S0014-5793(01)02456-5,,https://doi.org/10.1016/S0014-5793(01)02456-5,a9b496a8-04f9-fdf7-00ca-4823bb3754fcf75f09b8,,True,data/literature_data/scopus/a9b496a8-04f9-fdf7-00ca-4823bb3754fcf75f09b8.pdf
Scopus,Molecular dynamics simulations of antimicrobial peptides: From membrane binding to trans-membrane channels,10.1002/qua.1208,,https://doi.org/10.1002/qua.1208,5178aa0f-6018-c878-67cf-caee52a1e4f748556eb1,,False,
Scopus,Chemical and biological evaluation of endotoxin contamination on natural rubber latex products,10.1002/1097-4636(20010605)55:3<424::AID-JBM1032>3.0.CO;2-S,,https://doi.org/10.1002/1097-4636(20010605)55:3<424::AID-JBM1032>3.0.CO;2-S,3d8a1784-d7bc-c030-2187-af7a676f3e450fc0f014,,False,
